Name,representative_disperions,disperse,no_dispersion,no_data,slight_dispersion,actinacidiphila,Phaeacidiphilus,Mangrovactinospora,Wenjunlia,Streptantibioticus
no_species_info_id000278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_rubrolavendulae__COLLAPSED__id000279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_fradiae_id000280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_griseosporeus_id000282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_griseosporeus__5__Streptomyces_sp.__3__Streptomyces_actuosus__2__id000283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_actuosus__COLLAPSED__id000284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermocoprophilus_id000286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_collinus_id000287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_pluripotens__COLLAPSED__id000289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured_streptomycete_id000290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_mexicanus__COLLAPSED__id000291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermodiastaticus_id000292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermoviolaceus_id000293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_mexicanus__COLLAPSED__id000294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermoviolaceus__COLLAPSED__id000298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured_compost__COLLAPSED__id000299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermoviolaceus__12__unidentified__10__Streptomyces_sp.__2__id000300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermoviolaceus__COLLAPSED__id000301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermoviolaceus_id000302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermoviolaceus__COLLAPSED__id000303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermoviolaceus__COLLAPSED__id000304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermogriseus__COLLAPSED__id000305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermogriseus_id000306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_sp.__9__uncultured_Streptomyces__6__Streptomyces_thermoviolaceus__2__Streptomyces_thermovulgaris__10__id000307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermovulgaris_id000309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured_compost_id000310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermovulgaris_id000311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermovulgaris__COLLAPSED__id000312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermogriseus__COLLAPSED__id000313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermovulgaris__COLLAPSED__id000316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermogriseus_id000317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermoalcalitolerans__COLLAPSED__id000318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermogriseus__COLLAPSED__id000319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermodiastaticus_id000320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermodiastaticus__COLLAPSED__id000321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomycetaceae__1__Streptomycetaceae__SR__1__Streptomyces_sp.__1__id000322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermoviolaceus__COLLAPSED__id000324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermocarboxydovorans__COLLAPSED__id000325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_rameus_id000327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
actinomycete_LQ18_id000328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_reticuli__6__Streptomyces_sp.__8__Streptomyces_rameus__4__Streptomyces_tricolor__4__id000330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_rameus_id000331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_rameus_id000332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_tricolor__COLLAPSED__id000333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_bangladeshensis_id000334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_rameus_id000335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
actinomycete_U3_id000340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_glomeratus__COLLAPSED__id000341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_hirsutus__COLLAPSED__id000342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_kebangsaanensis__COLLAPSED__id000343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_espinosus_id000344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_viridosporus_id000345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_ghanaensis__1__Streptomyces_viridosporus__1__id000346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_viridosporus__COLLAPSED__id000347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_ghanaensis_id000349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_espinosus_id000350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_viridosporus_id000351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_sp.__5__Streptomyces_viridosporus__2__Streptomyces_ghanaensis__2__id000352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_plicatus__COLLAPSED__id000353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_diastaticus_id000354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_viridosporus_id000355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_heliomycini__COLLAPSED__id000357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_espinosus__COLLAPSED__id000358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_echinoruber__COLLAPSED__id000359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_atrovirens__COLLAPSED__id000360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_bullii__COLLAPSED__id000361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_tosaensis_id000362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_chiangmaiensis_id000363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_lannensis__COLLAPSED__id000365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_chromofuscus__COLLAPSED__id000366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_lannensis_id000367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_lannensis_id000371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_speibonae_id000376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_cerradoensis_id000378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_variabilis_id000379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_cyaneogriseus_id000380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_leeuwenhoekii__COLLAPSED__id000382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_leeuwenhoekii__4__Streptomyces_cyaneogriseus__10__id000383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_piloviolofuscus_id000388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_piloviolofuscus_id000389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_parvulus_id000390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_parvulus__COLLAPSED__id000392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
actinobacterium_MS310_id000393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_parvulus_id000394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_parvulus__COLLAPSED__id000396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_malachitospinus_id000397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_parvulus_id000400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_parvulus_id000401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_parvulus_id000402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_sp.__1__uncultured_Streptomyces__2__Streptomyces_parvulus__5__Streptomyces_tendae__1__id000403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_parvulus_id000404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_parvulus__COLLAPSED__id000406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_parvulus__COLLAPSED__id000407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_luteogriseus__COLLAPSED__id000409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_kagoshimanus__COLLAPSED__id000410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_pseudogriseolus_id000411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_lomondensis_id000412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_lomondensis_id000413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_marokkonensis__COLLAPSED__id000414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_coeruleorubidus_id000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bacterium_PP#15__COLLAPSED__id000416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_marokkonensis_id000418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_hawaiiensis__COLLAPSED__id000422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
streptomyces_sp._id000423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_massasporeus_id000424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_indiaensis_id000427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_purpurascens_id000428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermotolerans_id000429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_purpurascens__COLLAPSED__id000431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bacterium_EFC302__COLLAPSED__id000432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_caelestis_id000437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_massasporeus__COLLAPSED__id000438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_hawaiiensis_id000440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_massasporeus_id000441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_coeruleofuscus__COLLAPSED__id000454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_lividans_id000456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_exfoliatus_id000457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albus_id000458,NA,albus,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albidoflavus_id000461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albidoflavus_id000465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albidoflavus_id000471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albus_id000472,NA,albus,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bacterium_gi71_id000474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_galilaeus_id000482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albidoflavus__COLLAPSED__id000487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_griseus__COLLAPSED__id000488,griseus,griseus,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured_organism__COLLAPSED__id000490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_globisporus_id000494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albidoflavus__COLLAPSED__id000495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albidoflavus_id000496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_somaliensis_id000497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albidoflavus_id000498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_daghestanicus_id000499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albidoflavus_id000500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_globisporus__COLLAPSED__id000508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_daghestanicus__COLLAPSED__id000515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_somaliensis_id000516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_flavofungini_id000517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_somaliensis_id000518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albidoflavus__COLLAPSED__id000520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_somaliensis__COLLAPSED__id000522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albus__COLLAPSED__id000523,NA,albus,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albus__3__Streptomyces_albidoflavus__2__uncultured_bacterium__2__Streptomyces_sp.__2__id000524,NA,albus,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micromonospora_sp.__COLLAPSED__id000527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albidoflavus__COLLAPSED__id000528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_atlanticus__COLLAPSED__id000529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_somaliensis_id000533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_exfoliatus_id000534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_griseus_id000538,griseus,griseus,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albidoflavus__COLLAPSED__id000539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albidoflavus_id000541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_hydrogenans_id000542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_exfoliatus_id000546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albidoflavus__COLLAPSED__id000550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albidoflavus_id000553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albus_id000554,NA,albus,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_somaliensis_id000559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_somaliensis_id000561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albidoflavus__2__Streptomyces_sp.__3__Streptomyces_canescens__1__Streptomyces_coriofaciens__2__id000563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_exfoliatus_id000569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_exfoliatus_id000570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nocardiopsis_sp._id000571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_albidoflavus_id000573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id000574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
